ID,job,marital,balance,age,loyalty,subscribed
33674,services,married,1553,34.0,0.899679891812184,no
38686,blue-collar,married,531,,0.7258339634504972,no
1815,management,single,101,28.0,0.36537711471462,no
39240,blue-collar,single,-350,26.0,0.7088241490970212,no
36712,admin.,divorced,1634,41.0,0.6505670649608971,no
14307,services,married,-391,53.0,0.26634107994518785,no
26643,technician,married,40,31.0,0.39190141806396905,no
25683,unemployed,married,24,,0.3487242185110404,no
7767,blue-collar,married,1374,,0.06477729807864874,no
15869,technician,divorced,-403,49.0,0.7439708914092173,no
12983,blue-collar,married,76,31.0,0.26871858623101275,no
25941,management,single,515,42.0,0.7426102519806498,no
31894,admin.,married,159,35.0,0.8902119203767035,no
2657,blue-collar,married,-427,24.0,0.576472573930677,no
24704,blue-collar,divorced,644,58.0,0.8384839892156094,no
442,technician,single,242,,0.20638133169309858,no
2204,technician,single,-475,36.0,0.73212698747825,no
2733,blue-collar,single,57,,0.657151321949551,no
39384,management,married,1504,55.0,0.0029699657518945655,yes
3052,blue-collar,married,410,41.0,0.24492222554101672,no
21439,technician,divorced,276,38.0,0.9955731531368603,no
42987,unknown,married,2206,54.0,0.7542043217852562,yes
3674,housemaid,single,1301,31.0,0.9378937961091135,no
41896,retired,married,12067,63.0,0.8353846658558123,no
4643,services,married,1438,39.0,0.02626509779133923,no
17028,management,married,1116,34.0,0.07053116265544279,no
7036,blue-collar,married,0,30.0,0.4886555406269528,no
15350,admin.,married,373,45.0,0.10838778138247773,no
1985,admin.,single,244,,0.21846820463086747,no
38308,admin.,single,710,29.0,0.4908874417853235,no
9737,retired,married,2383,47.0,0.9207357267512588,no
32727,blue-collar,married,733,36.0,0.8687893636380373,no
42694,retired,married,8556,79.0,0.2397373076300341,yes
42945,management,married,1855,40.0,0.2939367122798403,yes
15632,management,married,-1884,37.0,0.14085408676849853,no
27227,management,married,32,35.0,0.19955670466569297,no
1499,blue-collar,married,830,39.0,0.805379625867991,no
16273,technician,married,-391,,0.11082660286007717,no
16671,unemployed,married,0,38.0,0.45857556982560976,no
33332,blue-collar,married,565,40.0,0.4858093985187252,no
1169,management,married,6,,0.7152305668295856,no
44607,student,single,25,27.0,0.8890836355968492,no
44723,management,divorced,2251,43.0,0.8590879451504448,no
1460,blue-collar,single,1164,49.0,0.7441289844102131,no
31258,management,single,506,32.0,0.4399910932217517,yes
37480,blue-collar,married,324,33.0,0.03579349887907979,no
32382,blue-collar,married,2848,,0.6799281871432532,no
18788,admin.,single,-14,26.0,0.2130491543881431,no
10711,housemaid,married,1035,46.0,0.6556447643157708,no
41491,technician,single,726,24.0,0.006342975871122536,yes
5964,blue-collar,married,1050,,0.9598962052594348,no
411,services,single,406,,0.993900605288915,no
42023,admin.,divorced,735,,0.9958875723209171,no
23673,technician,married,1788,41.0,0.6270765120385913,no
33959,management,married,956,33.0,0.4624858231272261,no
14355,services,married,171,54.0,0.4405384639494143,no
29798,services,single,370,,0.00024549269484597236,no
32407,services,married,1167,32.0,0.19645550236388765,no
25628,self-employed,married,2421,46.0,0.4202617193595717,yes
31762,blue-collar,married,0,35.0,0.8409259915268721,no
15475,management,married,62,43.0,0.05669558321953594,no
38919,blue-collar,single,-320,,0.6662729467618147,no
8521,services,divorced,167,30.0,0.019761666324351057,no
30248,unemployed,single,3528,31.0,0.00697937416479788,no
18951,technician,married,12,,0.9071762056688379,no
37364,blue-collar,single,185,33.0,0.039959722909320594,no
52,management,divorced,-244,48.0,0.9860318462021879,no
20239,technician,married,416,35.0,0.016774536839689658,no
7579,blue-collar,married,882,39.0,0.29631788443398244,no
31225,admin.,single,1099,25.0,0.5534269655941443,no
16171,blue-collar,married,209,46.0,0.5948319198062705,no
35145,management,married,29,50.0,0.06936930317252821,no
31058,retired,married,0,72.0,0.5284085351122592,yes
28381,management,single,537,,0.34492854058898614,no
14495,technician,married,428,29.0,0.17125816059348642,no
28687,services,single,-205,29.0,0.7362852101532638,no
7758,blue-collar,married,1794,47.0,0.5026380490280634,no
4210,blue-collar,married,87,44.0,0.7916915583991412,no
33181,management,single,-362,34.0,0.021873638415218166,no
16742,housemaid,married,5260,50.0,0.5083936451922516,no
43417,management,married,102,,0.8123892906323219,yes
27825,blue-collar,married,1452,47.0,0.29221260401491844,no
15770,admin.,divorced,1890,31.0,0.665821223097015,no
9179,admin.,married,21515,,0.4334133636503751,no
25713,student,single,0,30.0,0.8794631143745707,no
42022,admin.,married,11240,,0.2958480249086559,no
30509,technician,single,676,28.0,0.5156858494053518,yes
2177,blue-collar,married,1399,56.0,0.4782250997687193,no
30838,admin.,married,100,40.0,0.7562649045511602,no
6431,admin.,married,6429,28.0,0.5994716761929509,no
22648,technician,single,4028,,0.034165857946534595,no
8102,technician,married,410,37.0,0.0997917215353954,no
40835,retired,married,357,55.0,0.9428347566200717,no
36498,services,single,297,,0.320869591874945,no
2845,technician,married,503,40.0,0.8877339073728817,no
14412,blue-collar,single,332,30.0,0.9138799361419297,no
19267,housemaid,married,1863,,0.05246257300922119,no
17974,technician,divorced,43,,0.10957199740708168,no
6601,blue-collar,divorced,-59,36.0,0.962049196413862,no
38536,blue-collar,married,598,49.0,0.4836002013070583,no
29640,retired,married,411,,0.9078480614639315,no
42760,retired,married,279,73.0,0.45479060044680575,yes
8751,blue-collar,single,0,28.0,0.1644491232252443,no
33002,blue-collar,married,373,35.0,0.15416021630962895,no
33962,management,married,1331,31.0,0.857033483199559,yes
16920,blue-collar,married,-723,31.0,0.4955011889499823,no
14156,management,divorced,204,,0.43969121825915825,yes
42346,retired,married,3230,70.0,0.021583640314875696,no
14349,technician,married,2919,,0.9151622208885231,no
13354,management,married,1890,47.0,0.3401854839246955,no
12967,entrepreneur,married,0,33.0,0.38593034616085065,no
11299,technician,married,1533,,0.2685629716918996,no
4399,technician,married,132,60.0,0.8005324545947515,no
1627,services,married,627,34.0,0.371767829030739,no
29722,entrepreneur,single,6162,,0.43687132719357646,no
6666,services,single,605,,0.9783568468484234,no
21444,technician,single,20,32.0,0.894726661519972,no
31844,management,single,1088,31.0,0.04428091899108655,yes
43593,admin.,married,707,47.0,0.9238579707472284,no
33096,entrepreneur,married,431,,0.20161571614429208,no
4785,admin.,divorced,3834,37.0,0.5945215172060003,no
10607,services,married,12180,58.0,0.7633626352510565,no
27357,self-employed,married,318,47.0,0.1571810852271447,no
25128,self-employed,married,1216,,0.7937096721668584,no
5098,blue-collar,married,543,,0.5819971147691234,no
4641,technician,divorced,982,44.0,0.5820954500898952,yes
16633,admin.,married,0,31.0,0.767959378803454,no
26243,services,single,481,31.0,0.30518686014170326,no
30758,unemployed,married,1226,,0.37718896823031145,no
38600,entrepreneur,married,4872,35.0,0.42703016660175164,no
21616,management,divorced,0,33.0,0.5500307658184236,no
23899,retired,married,219,60.0,0.09946540824220029,no
18141,management,single,2173,37.0,0.5573706803587617,no
41841,management,married,1318,57.0,0.4348884568609299,yes
40817,retired,divorced,631,,0.6096558514236868,no
484,blue-collar,married,0,43.0,0.7712444376983746,no
9557,services,divorced,792,,0.49320143746055956,no
13224,blue-collar,single,0,,0.9603711370507209,no
34778,services,single,2,29.0,0.643922428437537,no
24834,entrepreneur,married,0,33.0,0.0474701065759533,no
20390,management,single,4782,33.0,0.44591219761591716,no
37732,admin.,single,43,30.0,0.9564655807558633,no
45188,services,single,1168,,0.43798726522162545,yes
20608,admin.,married,43,45.0,0.38225311296511266,no
44128,retired,married,5539,74.0,0.19356976966367834,no
27078,technician,divorced,8,38.0,0.8700533045355858,no
31594,blue-collar,married,879,,0.3209570155265449,no
31998,blue-collar,married,897,37.0,0.8650347663433939,no
8730,technician,single,454,41.0,0.41064015358087846,no
4999,management,single,71,35.0,0.34672505902505135,no
34973,services,divorced,991,34.0,0.3804603029662351,no
10316,technician,married,53,,0.27756006073272566,no
18779,technician,married,188,41.0,0.16088840555460526,no
34166,technician,single,1246,,0.9981820470450212,yes
14844,services,single,93,25.0,0.5774723432262224,no
32980,admin.,single,745,,0.7317377691375183,no
29690,management,divorced,-78,,0.8186921167796445,no
7999,management,married,756,39.0,0.15681436588714848,no
31887,admin.,single,2892,,0.6303465420920171,yes
39889,technician,married,1587,39.0,0.7515989577224652,yes
22532,management,married,141,32.0,0.2832971082011213,no
33982,unemployed,single,434,28.0,0.622697381573897,no
3980,admin.,single,329,43.0,0.20590876440216854,no
15909,management,married,4315,50.0,0.8567555617825164,no
21635,management,single,171,40.0,0.9870345377766343,no
33083,blue-collar,married,1722,33.0,0.7585020174993751,no
315,admin.,single,193,33.0,0.4824741077074225,no
37669,blue-collar,divorced,8180,,0.37179237119144204,yes
5775,services,single,1595,33.0,0.9719643171528749,no
5730,admin.,married,-170,30.0,0.615864454343178,no
39901,admin.,married,269,35.0,0.308006867258637,no
15840,management,married,1109,27.0,0.7250655156328856,no
23207,management,married,6563,41.0,0.8367239224571474,no
3576,blue-collar,married,575,48.0,0.837156981744926,no
347,technician,married,44,,0.6391352434512009,no
2730,services,married,184,33.0,0.7765298518012382,no
22892,self-employed,married,1242,51.0,0.9990019665324299,no
24580,management,married,11650,,0.5603928562833125,no
39843,technician,married,0,32.0,0.812735770141997,no
2673,self-employed,married,264,,0.8604102756813224,no
43327,blue-collar,married,1965,58.0,0.6744177006542614,no
6371,blue-collar,married,284,,0.8060159125653764,no
6156,admin.,married,372,43.0,0.8812822228240127,no
24033,housemaid,single,13099,,0.9469776103346546,no
14399,admin.,married,189,,0.34718731182062235,yes
22240,technician,divorced,-18,37.0,0.17258666849355242,no
43646,housemaid,married,182,,0.5242080411071139,no
9739,technician,married,1780,45.0,0.08432343367678763,no
38390,services,married,624,,0.23325318184870547,no
3699,services,single,0,,0.3053999924548464,no
22778,management,married,144,30.0,0.4518816328558596,no
14521,management,single,13,30.0,0.05983920799492093,no
20423,blue-collar,divorced,1280,49.0,0.801455618358738,no
6973,blue-collar,married,4366,35.0,0.568420226874765,no
28964,services,divorced,-179,46.0,0.37253939947648107,no
22667,blue-collar,married,6271,59.0,0.2696786123413355,no
44445,management,divorced,2037,56.0,0.0065531694725752265,yes
42792,retired,married,1948,66.0,0.09980418671495006,yes
17794,blue-collar,married,2273,42.0,0.09318686730485226,no
39610,student,single,100,26.0,0.17228443839740282,yes
43077,blue-collar,married,1568,47.0,0.8009699315086238,yes
5293,admin.,divorced,4303,,0.7187180246520917,no
38498,admin.,married,2574,40.0,0.5074583042569794,yes
8852,services,single,-141,24.0,0.8401439748351379,no
43550,technician,single,655,,0.07094365023895755,yes
12590,technician,married,88,,0.6470034134823732,no
19156,technician,married,169,55.0,0.5600670705071273,yes
4359,management,divorced,312,,0.31376769887119593,no
23047,blue-collar,married,579,50.0,0.18499040864901828,no
1745,management,single,118,,0.7927378569203761,no
3679,admin.,married,2,40.0,0.017113131284978156,no
44313,admin.,married,0,,0.7737916963245247,yes
36052,services,divorced,579,,0.9018200101190721,no
9426,housemaid,divorced,45141,59.0,0.04614124483601123,no
12694,services,married,0,34.0,0.783286595630735,no
25048,technician,married,1901,44.0,0.40837301585610375,no
12830,services,single,149,,0.2523812427270654,no
38903,services,single,250,23.0,0.6113857335029733,no
33790,student,single,96,19.0,0.5585322472380175,no
950,technician,single,1855,,0.34221813545111535,no
21080,blue-collar,married,213,,0.46674004714070927,no
43642,technician,married,88,,0.818420774927254,yes
11625,technician,single,148,44.0,0.8133473634112617,no
4665,services,married,1422,44.0,0.40815638726488146,no
26891,admin.,married,111,,0.8644783869007634,no
12842,unknown,single,0,31.0,0.5998073231657826,no
26152,services,married,1631,33.0,0.18156750181519987,no
39557,unknown,single,923,29.0,0.9270515408153218,no
126,technician,single,105,33.0,0.4211995359468057,no
5413,blue-collar,married,-205,,0.6760400321934317,no
38408,management,single,1692,,0.2662342324660575,no
3112,blue-collar,single,-95,23.0,0.5623411027349926,no
3823,entrepreneur,married,554,27.0,0.10899456672075813,no
39138,blue-collar,single,-93,26.0,0.9969414387966966,no
39088,blue-collar,single,817,,0.3378966859439617,no
2884,blue-collar,married,2,47.0,0.3621919599157445,no
5828,admin.,married,314,43.0,0.123899420638104,no
20716,housemaid,married,0,57.0,0.5362982429723607,no
24793,entrepreneur,divorced,316,44.0,0.7765572730945527,no
40519,retired,married,123,,0.4446611704166764,no
9146,housemaid,married,879,41.0,0.17932568012136751,yes
12989,blue-collar,married,897,,0.373215307002272,no
44270,admin.,married,14968,41.0,0.32583372627288043,yes
12077,blue-collar,married,832,42.0,0.5383109080465387,no
2336,admin.,single,-541,27.0,0.11027573322115991,no
1310,management,single,751,,0.7810621465542877,no
17782,technician,married,0,55.0,0.5071305310374037,no
24372,admin.,married,1661,53.0,0.8794193665089217,no
5704,self-employed,married,1182,25.0,0.4814418343956056,no
44909,management,divorced,-130,48.0,0.9524935855736621,no
40354,management,married,5108,,0.24888971882310384,no
40921,blue-collar,single,334,,0.339289011874898,no
26610,admin.,divorced,502,49.0,0.2914120473275421,no
24284,admin.,married,0,,0.4869719464860519,no
8364,blue-collar,single,277,39.0,0.8076573012747464,no
27878,management,married,0,45.0,0.3904244874880758,no
29102,unemployed,single,284,,0.9468914418800041,yes
25129,admin.,married,113,31.0,0.1484076080529626,no
14086,self-employed,single,0,51.0,0.7804711871627159,no
20677,technician,married,295,36.0,0.400462900390156,no
26084,technician,divorced,3524,,0.10286844810213991,no
21562,technician,married,673,49.0,0.1676719613920492,no
7905,technician,single,-143,,0.5572405654073473,no
22341,technician,married,398,30.0,0.2298317231473973,no
36643,management,married,-440,,0.08035530261950763,no
9563,retired,divorced,40,59.0,0.9548140573187467,no
2421,technician,single,596,24.0,0.341669233530873,no
2393,blue-collar,single,505,34.0,0.16985688490216055,no
35117,blue-collar,married,-71,30.0,0.917639369265479,no
37892,self-employed,divorced,583,44.0,0.7292636692235692,no
29386,retired,married,162,,0.8930439109008524,no
18585,management,single,1187,47.0,0.4960416587398553,no
43600,services,married,4017,37.0,0.12959482412958723,yes
15612,technician,single,-229,,0.7759202131469036,no
14697,management,married,4025,,0.20860049737857544,no
7746,housemaid,married,3122,51.0,0.3508137254550219,no
16417,entrepreneur,married,321,26.0,0.9349409939081903,no
35004,services,single,6882,49.0,0.5221261887813851,no
16185,blue-collar,single,0,39.0,0.10333686088675242,yes
26001,management,married,376,35.0,0.06807241282676912,no
20424,technician,divorced,0,44.0,0.4540108066883287,no
3785,blue-collar,married,23,32.0,0.6985157663263277,no
892,services,divorced,-291,53.0,0.3678263443638713,yes
16357,technician,single,-123,28.0,0.9958723411010766,yes
25604,entrepreneur,married,1024,,0.4238858296763327,no
40311,student,single,341,23.0,0.601793095219308,no
15823,management,divorced,2105,47.0,0.733721889518129,no
18203,self-employed,married,0,,0.20538396951826587,no
13272,admin.,married,350,52.0,0.8694322041566908,no
13539,blue-collar,married,0,35.0,0.5567723033265858,no
31904,admin.,married,898,35.0,0.7450216685896779,yes
36504,services,single,310,33.0,0.846498736320598,no
23553,admin.,married,23,,0.7418833947638311,no
44807,retired,divorced,2308,74.0,0.7229850644798191,no
17162,management,single,4,52.0,0.19019736115566166,no
5790,technician,married,-545,,0.4443607158527547,no
12474,technician,divorced,935,52.0,0.8374128386714172,no
29684,technician,married,192,,0.19257944837327767,no
22881,technician,married,0,38.0,0.07954996266110703,no
12569,technician,divorced,1807,49.0,0.1003389943917139,no
4323,blue-collar,married,1710,34.0,0.029971630099611013,no
12718,self-employed,married,34,51.0,0.838216555416843,no
41560,blue-collar,single,322,28.0,0.2798351833095679,yes
14472,blue-collar,married,142,39.0,0.1968492320077011,no
37005,admin.,divorced,154,,0.6272404472313091,no
9192,housemaid,married,500,,0.7505831391673942,no
1265,technician,single,391,37.0,0.259013559698984,no
38824,technician,married,769,,0.2889900609797684,no
22282,blue-collar,married,0,,0.2794074934267101,no
570,services,single,5090,28.0,0.39195464753228826,yes
42342,housemaid,married,2337,,0.05908652917632706,no
17719,management,married,1069,59.0,0.6544406475583512,no
36566,blue-collar,divorced,-110,48.0,0.06595707742755164,no
10284,blue-collar,married,1590,37.0,0.6440359465596329,no
40691,management,married,4693,46.0,0.927559189611736,yes
29230,management,married,1308,38.0,0.8318377280806336,yes
22354,technician,married,147,47.0,0.5640972763071749,no
12038,admin.,single,1601,42.0,0.7950920541714803,no
34796,management,married,16,46.0,0.0939856896400938,no
27053,entrepreneur,married,4976,49.0,0.30092417191540355,no
27538,blue-collar,married,2644,45.0,0.5178936697846123,no
1761,blue-collar,married,2590,50.0,0.1114015146806887,no
27296,admin.,married,-150,43.0,0.19882119844414503,no
22792,technician,married,3418,,0.027888069685964245,no
40312,services,married,2009,53.0,0.08407571684029724,no
25513,services,divorced,2390,36.0,0.12827940253869097,no
44075,self-employed,single,398,35.0,0.27456445042993105,no
33744,housemaid,married,1080,69.0,0.17004158744545195,no
21514,technician,single,140,36.0,0.29829968340720503,no
656,blue-collar,married,-349,,0.5531634958078798,no
33641,management,married,577,34.0,0.8165176556062003,no
1587,management,single,498,26.0,0.11479893884541215,no
29463,technician,divorced,2749,,0.862616486222157,no
13804,self-employed,married,-1415,,0.19250304966857112,no
32196,management,married,937,39.0,0.8086878285868883,yes
43458,housemaid,married,499,80.0,0.8487377413557831,no
23253,blue-collar,married,699,,0.14867969001850456,no
9932,unemployed,married,1666,,0.9081096054028203,no
37130,blue-collar,divorced,39,49.0,0.5734766273805227,no
44425,technician,married,180,33.0,0.24370896004511122,yes
17598,services,single,917,47.0,0.8370920064142182,no
21238,housemaid,married,519,58.0,0.7780147355490349,no
44409,services,single,1788,,0.31758722594063593,yes
35535,blue-collar,married,740,,0.3912617550425893,no
1185,entrepreneur,married,198,,0.23301634843360886,no
32156,blue-collar,married,2689,41.0,0.08824799959207552,yes
41236,student,single,3733,,0.277022101222406,no
31524,housemaid,married,403,45.0,0.19800632538170415,no
348,blue-collar,married,-100,,0.545033500788784,no
21380,management,married,10639,30.0,0.5670828204820855,no
16394,services,divorced,90,,0.3270042028719894,no
28839,technician,divorced,1114,54.0,0.34668930650080876,no
11730,retired,single,4365,56.0,0.983349848787395,no
10489,housemaid,married,3436,49.0,0.1614886593494258,no
28646,technician,single,223,27.0,0.5479080680495432,no
45204,student,single,113,23.0,0.01760048631218425,yes
15295,management,married,624,43.0,0.9035465028697413,no
44070,blue-collar,single,463,26.0,0.5200097345070156,yes
14049,blue-collar,married,479,34.0,0.981921786572515,no
24841,technician,married,0,44.0,0.8244024876668636,no
13503,services,married,140,57.0,0.47969139511553593,no
11286,services,married,611,38.0,0.4076315560128104,no
24149,technician,married,6573,,0.8266537052220914,no
31011,technician,married,757,42.0,0.19745504909958211,yes
43369,admin.,married,957,,0.921401174419598,no
40440,blue-collar,married,625,31.0,0.19627891745485138,yes
34056,management,single,364,,0.8244139142751149,yes
12132,management,married,530,,0.29307396243922645,no
20524,technician,married,3243,33.0,0.706656983815867,yes
32117,blue-collar,single,4,30.0,0.649000352297417,no
14691,blue-collar,divorced,7051,36.0,0.719258491572983,no
35925,technician,divorced,566,38.0,0.48061388129536076,no
26745,blue-collar,married,3514,33.0,0.7476784969651801,no
44372,technician,single,388,,0.28358687850777897,no
44611,admin.,married,0,63.0,0.8920599679778566,yes
26917,management,married,4173,52.0,0.1483723178103783,no
34066,self-employed,married,442,34.0,0.21804934665501108,no
21676,retired,married,168,55.0,0.7837987260880244,no
33292,housemaid,divorced,0,59.0,0.7580455628063556,no
15691,blue-collar,single,-20,29.0,0.6092651803743675,yes
42998,blue-collar,married,61,28.0,0.3983582620020061,yes
14895,housemaid,married,-31,48.0,0.49843949579491575,no
15832,services,divorced,828,35.0,0.9653663404594369,no
12807,housemaid,married,398,44.0,0.894462881140703,no
42282,retired,married,3114,61.0,0.8917593145361111,yes
3200,admin.,single,2040,49.0,0.5870507240413603,no
12015,entrepreneur,married,3,39.0,0.705537642660867,no
11707,blue-collar,married,1794,,0.47520189546068636,no
3016,services,single,7695,38.0,0.7353778967068543,no
16894,blue-collar,married,-49,32.0,0.45897549108040636,no
3774,services,divorced,169,,0.4259245087435677,no
22173,technician,married,1498,,0.8482899477863529,no
15509,management,married,2364,,0.02226972158048557,no
13703,services,married,983,32.0,0.7508593254311314,no
27561,self-employed,divorced,4418,41.0,0.033445841486326344,no
35362,management,single,682,,0.29519827025830825,no
20313,management,married,4945,31.0,0.9435870128335183,no
14955,technician,married,-357,40.0,0.7076845987116419,yes
29755,admin.,single,15,,0.576992498893451,no
36919,housemaid,married,411,52.0,0.4664209461072024,no
40155,management,single,2419,30.0,0.25384672398468655,no
23956,blue-collar,married,0,,0.7683597105548039,no
29442,technician,single,863,31.0,0.43652572864674444,no
35268,technician,single,32,41.0,0.09034584361317355,no
37873,services,married,2567,43.0,0.28981889364187896,no
4905,technician,divorced,2287,31.0,0.48923296660759996,no
602,blue-collar,married,395,,0.009389754376894488,no
26955,blue-collar,divorced,219,46.0,0.2759264131135756,yes
4660,technician,married,908,32.0,0.1666760957420962,no
29695,unemployed,married,3188,47.0,0.9719648159738452,no
30307,services,married,462,28.0,0.7433540621456007,no
33388,blue-collar,married,35,33.0,0.7972884097783378,no
8309,management,married,0,36.0,0.3800490302237671,no
20862,management,single,556,52.0,0.780963777521676,no
7618,admin.,single,1455,41.0,0.5245842377656758,no
43981,technician,married,3338,31.0,0.23521748864556125,no
22175,technician,single,104,57.0,0.02337379447993737,no
20468,technician,married,1659,,0.16185488394978675,no
5810,blue-collar,single,48,28.0,0.3152722848840843,no
42908,management,married,1778,34.0,0.03461464837957118,no
11487,blue-collar,married,98,49.0,0.79807636835964,no
5960,management,divorced,1145,,0.7636597325679259,yes
4469,retired,single,-14,,0.6109968845407877,no
24754,management,married,756,44.0,0.07552126145341231,no
31774,blue-collar,married,2926,35.0,0.31857897253606515,no
30439,admin.,married,56,33.0,0.7585045792766988,no
36802,admin.,married,663,47.0,0.11361485969885976,yes
2980,technician,married,718,45.0,0.006191489061320166,no
17677,housemaid,married,136,,0.3542426856479771,no
21023,management,single,668,39.0,0.4192389809508298,no
12111,management,divorced,1401,48.0,0.64727458528765,no
29929,technician,married,388,46.0,0.6492886495629736,no
6586,admin.,married,1123,37.0,0.6115041105836256,no
12803,blue-collar,married,0,29.0,0.4039972576523039,no
29646,blue-collar,single,2353,26.0,0.6459781563729325,no
25632,technician,single,360,32.0,0.5196734966440055,no
36315,management,married,254,,0.15887907515336275,no
26818,entrepreneur,married,-394,35.0,0.20878301775917252,no
21675,management,single,451,,0.47710589683850047,no
42660,admin.,married,423,51.0,0.6424840394873533,no
31787,student,single,3404,34.0,0.014963130234607713,no
32255,blue-collar,single,2669,,0.3600230309529371,no
39172,student,single,234,23.0,0.12541579116753065,no
2310,blue-collar,married,431,55.0,0.05121419353586476,no
11713,unemployed,married,2057,,0.010728039637211029,no
28421,technician,divorced,1279,33.0,0.5155985198983526,no
25955,admin.,married,269,32.0,0.41180984373539076,no
4281,admin.,divorced,47,31.0,0.9541681253713323,no
44289,management,married,612,48.0,0.926792863482437,no
16253,retired,married,630,40.0,0.06149137781370906,no
40458,entrepreneur,married,0,,0.6220943595889191,yes
42439,student,single,314,29.0,0.21940478505447436,yes
3636,management,married,2360,58.0,0.4985561191145764,no
8794,blue-collar,single,353,29.0,0.28970843121628476,no
3012,services,married,338,36.0,0.02862019577411634,no
34835,admin.,single,96,,0.7128800930689473,no
34170,student,single,382,,0.12908817937990236,yes
6627,management,single,6840,26.0,0.0015033236423592777,yes
15950,technician,single,-59,37.0,0.9119882065304961,no
31941,blue-collar,single,5396,36.0,0.7676284230826856,no
745,blue-collar,married,248,45.0,0.18023423434802455,no
31333,retired,married,2923,64.0,0.2801788159033948,no
1885,blue-collar,single,2,,0.8928701737992598,no
13478,admin.,married,4488,41.0,0.3714735519233979,no
36765,services,single,419,30.0,0.22223741361789084,no
23685,management,divorced,15,53.0,0.12903486013905274,no
1298,services,married,397,,0.42984266270335036,no
26918,management,married,6138,,0.8628664091196989,no
28045,technician,married,-199,,0.6764542349232227,no
28289,admin.,divorced,660,46.0,0.727316856165531,no
30132,admin.,married,130,39.0,0.5592430016434892,yes
11752,blue-collar,married,0,51.0,0.29227685713408336,no
40648,student,married,292,,0.7543479430056687,yes
1529,unemployed,single,177,32.0,0.8880232544727371,no
6552,technician,single,122,,0.02036601905525559,no
21510,management,married,0,,0.9678225580412749,no
14782,blue-collar,married,319,35.0,0.9938570337540036,no
41242,unemployed,married,1047,59.0,0.8424466242383108,yes
16126,management,single,4331,31.0,0.34163870036170607,no
18698,services,married,0,33.0,0.6257338194271608,no
9796,retired,married,630,58.0,0.11969044666317119,no
11145,admin.,married,311,50.0,0.9090250862251054,no
32796,blue-collar,married,940,52.0,0.9402090981948215,no
19443,services,married,2850,48.0,0.7334472977387723,no
34521,management,married,2311,35.0,0.0469112091835473,no
36354,blue-collar,divorced,0,39.0,0.5246996706439391,no
25791,admin.,divorced,1939,47.0,0.9197700029677119,no
34896,management,married,-473,,0.6416098053517039,no
44215,management,married,0,,0.14366622350366298,yes
30429,admin.,single,541,31.0,0.7076128311275488,no
13723,management,married,55,29.0,0.8486951223370899,no
14932,management,married,-1586,39.0,0.9828614266641417,no
8176,technician,married,854,30.0,0.524376805477165,no
30069,blue-collar,divorced,1450,,0.453092866702248,no
13057,admin.,single,-378,26.0,0.8148326076112292,no
5093,blue-collar,single,-208,27.0,0.4454150035592982,no
39856,blue-collar,married,238,48.0,0.39243856917742415,no
36598,technician,married,-410,32.0,0.09102174311177724,no
37971,technician,single,2412,33.0,0.1068209041139142,no
32524,admin.,married,865,,0.5400198786955663,no
6680,services,married,1453,35.0,0.13342755964803943,no
37056,blue-collar,single,478,,0.6368585758298511,yes
8826,services,married,-553,51.0,0.9329502716453226,no
15684,admin.,single,375,,0.8154767481057426,no
1173,technician,single,703,,0.17716249025189656,yes
1114,blue-collar,married,1230,48.0,0.6405689805026371,no
22264,retired,married,0,57.0,0.39987218239718136,no
31305,student,single,1803,19.0,0.4894420065373746,no
27257,self-employed,married,13489,41.0,0.4223047016827526,no
44877,management,married,937,,0.22387928755791975,no
44934,self-employed,married,1278,33.0,0.01473881649879305,yes
7969,entrepreneur,married,641,,0.5714972555599511,no
32989,management,married,630,54.0,0.1105870239594322,no
14606,blue-collar,married,38,53.0,0.7661382933107259,no
26762,retired,married,1448,56.0,0.39352826065506497,no
5953,blue-collar,married,-544,44.0,0.9599090646909767,no
13658,blue-collar,married,498,31.0,0.5510264121295994,no
2690,blue-collar,married,159,47.0,0.2275473034025569,no
15165,services,single,37,29.0,0.8421113431190883,no
18124,blue-collar,divorced,221,,0.8787954432651938,no
29157,technician,married,504,40.0,0.6418781407278739,no
12356,blue-collar,single,6100,25.0,0.5757392286914271,no
1325,services,married,804,33.0,0.09189275574959155,no
33435,student,single,0,30.0,0.4808188848687306,no
22885,blue-collar,married,185,46.0,0.13010443247928627,no
25102,technician,married,1854,,0.018436438259340382,no
32702,retired,married,0,60.0,0.26262425600584494,no
2923,blue-collar,married,2097,41.0,0.0257823891140615,no
33779,self-employed,married,246,29.0,0.967729926863231,no
20771,retired,married,1669,58.0,0.45583418989083513,no
36989,blue-collar,married,709,,0.6116951589823765,no
18214,management,divorced,0,59.0,0.9905424694246786,no
2323,blue-collar,married,333,,0.6038881216104167,no
21097,management,married,2344,31.0,0.32290477397061856,no
12310,services,married,-140,38.0,0.8806913960584031,no
12252,blue-collar,married,490,26.0,0.11825018786886621,no
22298,technician,single,255,,0.17078886822713812,no
26093,services,married,1020,,0.2126309217017165,no
34360,management,single,9407,29.0,0.45433344173797563,yes
17019,services,married,483,44.0,0.7079350083525493,no
20392,unknown,married,15088,56.0,0.9552513835395199,no
19233,retired,married,0,59.0,0.32889902125595216,no
43808,student,single,691,23.0,0.6986453957854706,yes
11307,entrepreneur,married,0,,0.11371791896679528,no
28635,blue-collar,single,297,35.0,0.8750888860387493,no
